ad_id,seller_id,title,description,car_brands,models,body_car_type,transmission,year_of_manufacture,color,mileage,engine,price,is_negotiable,created_at,updated_at,status,image
3045a1b0-316b-4ff4-9abd-eb54bc92c767,2b21c4d8-1ded-4043-8c21-f3cfc3331f3c,Dijual Daihatsu Ayla 2012 Manual (Perak) - Hatchback,"Mobil bekas Daihatsu, Ayla keluaran tahun 2012, warna Perak, tipe bodi Hatchback, dengan jarak tempuh 157073 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 459621480.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Ayla,Hatchback,Manual,2012,Perak,157073,1.2L 4-Cyl,459621480,False,2024-07-10 03:15:06,2024-10-16 19:47:57,Sold,https://www.daihatsu.co.id/uploads/images/model-ayla.jpg
de30d74f-9acb-4b99-8cc3-66ef02f59b1e,4bb0c8bc-8c09-4c51-b0f0-ef9b6a3442f3,Dijual Honda CR-V 2012 Manual (Biru) - Hatchback,"Mobil bekas Honda, CR-V keluaran tahun 2012, warna Biru, tipe bodi Hatchback, dengan jarak tempuh 183619 km, transmisi Manual, mesin 1.5L Turbo. Harga Rp 328711316.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,CR-V,Hatchback,Manual,2012,Biru,183619,1.5L Turbo,328711316,True,2024-04-01 03:57:06,2024-08-18 21:18:49,Sold,https://www.honda-indonesia.com/assets/img/cars/cr-v/main/overview-main.jpg
52a986a3-d389-4e1f-8cd7-52056e0ff821,d4cd947c-3730-447f-badb-78dae8e628cc,Dijual Daihatsu Xenia 2013 Automatic (Koral) - MPV,"Mobil bekas Daihatsu, Xenia keluaran tahun 2013, warna Koral, tipe bodi MPV, dengan jarak tempuh 185173 km, transmisi Automatic, mesin 1.3L 4-Cyl. Harga Rp 250873439.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,MPV,Automatic,2013,Koral,185173,1.3L 4-Cyl,250873439,True,2024-02-16 23:32:57,2024-08-30 04:25:02,Active,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
9e8e6055-814c-4b05-8286-5965975c7db9,aea8f0d7-68e0-4794-8dea-a09959fc6edd,Dijual BMW X1 2014 Manual (Biru laut) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2014, warna Biru laut, tipe bodi Sedan, dengan jarak tempuh 111413 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 315242377.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Manual,2014,Biru laut,111413,2.0L 4-Cyl Turbo,315242377,True,2024-07-09 06:59:04,2024-06-22 19:16:08,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
0624466a-76a8-4d7e-8f0b-e458523477c2,1a36f9ef-b3e3-4f42-ab7f-90dca6284e14,Dijual BMW X1 2012 Manual (Putih) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2012, warna Putih, tipe bodi Sedan, dengan jarak tempuh 184922 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 136581412.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Manual,2012,Putih,184922,2.0L 4-Cyl Turbo,136581412,True,2024-02-06 02:21:58,2024-07-15 19:35:03,Active,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
7822b8be-05f0-4330-94e8-c6218fca4ef0,d9371b36-3449-4637-8d9f-12931210b145,Dijual Toyota Avanza 2016 Manual (Kuning) - Hatchback,"Mobil bekas Toyota, Avanza keluaran tahun 2016, warna Kuning, tipe bodi Hatchback, dengan jarak tempuh 130778 km, transmisi Manual, mesin 1.3L 4-Cyl. Harga Rp 331349600.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Avanza,Hatchback,Manual,2016,Kuning,130778,1.3L 4-Cyl,331349600,False,2024-01-29 10:31:21,2024-02-16 01:50:59,Expired,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Avanza.jpg
3adacd02-bed8-4d9b-a704-2e1957cae4b9,ec8b2539-33a8-46cb-bc19-76199efc883f,Dijual Daihatsu Xenia 2022 Manual (Perak) - MPV,"Mobil bekas Daihatsu, Xenia keluaran tahun 2022, warna Perak, tipe bodi MPV, dengan jarak tempuh 18578 km, transmisi Manual, mesin 1.3L 4-Cyl. Harga Rp 464705502.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,MPV,Manual,2022,Perak,18578,1.3L 4-Cyl,464705502,True,2024-04-15 00:27:23,2024-03-01 01:53:51,Expired,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
93198e48-1800-4cb4-be8d-5c5ce9bc7fea,d2c6d609-7b87-47fb-a3bb-109e1ce37d46,Dijual Honda HR-V 2016 Manual (Biru laut) - MPV,"Mobil bekas Honda, HR-V keluaran tahun 2016, warna Biru laut, tipe bodi MPV, dengan jarak tempuh 142375 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 381548647.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,HR-V,MPV,Manual,2016,Biru laut,142375,1.5L 4-Cyl,381548647,True,2024-01-07 09:03:10,2024-03-30 14:16:13,Sold,https://www.honda-indonesia.com/assets/img/cars/hr-v/main/overview-main.jpg
ab60f7dc-b5a8-4070-90fb-780ce4e28b16,f09fa384-90b5-4c1c-afd3-578c0e348a9c,Dijual Nissan March 2013 Manual (Perak) - MPV,"Mobil bekas Nissan, March keluaran tahun 2013, warna Perak, tipe bodi MPV, dengan jarak tempuh 235971 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 398032374.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,March,MPV,Manual,2013,Perak,235971,1.2L 4-Cyl,398032374,False,2024-10-09 04:14:15,2024-09-15 10:07:21,Sold,https://example.com/placeholder.jpg
31a9f483-32dd-4e8d-86f1-7aa63babf2eb,4bb0c8bc-8c09-4c51-b0f0-ef9b6a3442f3,Dijual Toyota Innova 2014 Manual (Merah marun) - Hatchback,"Mobil bekas Toyota, Innova keluaran tahun 2014, warna Merah marun, tipe bodi Hatchback, dengan jarak tempuh 105287 km, transmisi Manual, mesin 2.4L Diesel. Harga Rp 95044881.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Innova,Hatchback,Manual,2014,Merah marun,105287,2.4L Diesel,95044881,False,2024-04-18 02:42:28,2024-02-23 09:33:02,Expired,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Innova.jpg
d24c1c91-b35b-491c-9a8f-2fc1480f9f08,214d0c0d-b29b-4585-b278-c5543fd2959c,Dijual Daihatsu Sigra 2019 Automatic (Nila) - Hatchback,"Mobil bekas Daihatsu, Sigra keluaran tahun 2019, warna Nila, tipe bodi Hatchback, dengan jarak tempuh 53451 km, transmisi Automatic, mesin 1.2L 4-Cyl. Harga Rp 304246302.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Sigra,Hatchback,Automatic,2019,Nila,53451,1.2L 4-Cyl,304246302,False,2024-11-01 05:35:41,2024-10-13 19:13:48,Sold,https://www.daihatsu.co.id/uploads/images/model-sigra.jpg
6fb1666d-0d82-460b-92d3-03be541ad932,a5748e09-3a0e-4fe1-a7af-ea96c5b6c767,Dijual Suzuki Ertiga 2022 Automatic (Biru) - MPV,"Mobil bekas Suzuki, Ertiga keluaran tahun 2022, warna Biru, tipe bodi MPV, dengan jarak tempuh 48598 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 159337298.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Ertiga,MPV,Automatic,2022,Biru,48598,1.5L 4-Cyl,159337298,True,2024-07-13 22:45:41,2024-03-23 19:16:22,Active,https://www.suzuki.co.id/media/cars/ertiga/ertiga-exterior.jpg
9af02fcc-bce3-43c3-9fe4-295a70ea5605,4805502a-aaf4-4263-aa62-94eefcce6783,Dijual Honda Brio 2021 Automatic (Coklat) - Hatchback,"Mobil bekas Honda, Brio keluaran tahun 2021, warna Coklat, tipe bodi Hatchback, dengan jarak tempuh 85747 km, transmisi Automatic, mesin 1.2L 4-Cyl. Harga Rp 221915845.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Brio,Hatchback,Automatic,2021,Coklat,85747,1.2L 4-Cyl,221915845,False,2024-10-23 07:33:44,2024-01-31 21:06:14,Expired,https://www.honda-indonesia.com/assets/img/cars/brio/main/overview-main.jpg
c95cf2aa-1e08-4722-b772-3cdc28511230,787ccd1f-ce49-42c2-97ba-70179f3bca93,Dijual Honda Brio 2016 Automatic (Biru laut) - MPV,"Mobil bekas Honda, Brio keluaran tahun 2016, warna Biru laut, tipe bodi MPV, dengan jarak tempuh 126783 km, transmisi Automatic, mesin 1.2L 4-Cyl. Harga Rp 117957293.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Brio,MPV,Automatic,2016,Biru laut,126783,1.2L 4-Cyl,117957293,True,2024-01-13 15:11:42,2024-05-01 16:33:48,Active,https://www.honda-indonesia.com/assets/img/cars/brio/main/overview-main.jpg
bc26dfaf-fc9b-49fe-8030-585f8c20b865,ecfb52c3-6981-4ae5-86e9-50ed5afa796b,Dijual Suzuki Swift 2020 Manual (Putih) - SUV,"Mobil bekas Suzuki, Swift keluaran tahun 2020, warna Putih, tipe bodi SUV, dengan jarak tempuh 62247 km, transmisi Manual, mesin 1.4L 4-Cyl. Harga Rp 367559377.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Swift,SUV,Manual,2020,Putih,62247,1.4L 4-Cyl,367559377,False,2024-01-04 06:10:24,2024-03-24 05:01:14,Active,https://www.suzuki.co.id/media/cars/swift/swift-exterior.jpg
198fdaf9-1cad-495b-b719-760118fbf3ac,9b18761c-e670-40ba-a66a-d1d452951ef6,Dijual Suzuki Swift 2014 Manual (Perak) - SUV,"Mobil bekas Suzuki, Swift keluaran tahun 2014, warna Perak, tipe bodi SUV, dengan jarak tempuh 136230 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 347421038.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Swift,SUV,Manual,2014,Perak,136230,1.2L 4-Cyl,347421038,True,2024-04-30 04:13:52,2024-08-02 03:22:25,Sold,https://www.suzuki.co.id/media/cars/swift/swift-exterior.jpg
ed3e9919-5378-4609-8dcb-7a5f494ba7fe,61148ed3-9176-44c7-b87b-f47541787aaf,Dijual Honda HR-V 2019 Manual (Zaitun) - Hatchback,"Mobil bekas Honda, HR-V keluaran tahun 2019, warna Zaitun, tipe bodi Hatchback, dengan jarak tempuh 69711 km, transmisi Manual, mesin 1.8L 4-Cyl. Harga Rp 265100315.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,HR-V,Hatchback,Manual,2019,Zaitun,69711,1.8L 4-Cyl,265100315,False,2024-02-10 20:33:23,2024-01-13 13:56:03,Active,https://www.honda-indonesia.com/assets/img/cars/hr-v/main/overview-main.jpg
34593eec-f658-433b-8a9c-4c52d0d2e590,50400c9b-bf9c-47b7-a859-5dd9949d6926,Dijual Honda Jazz 2021 Manual (Merah bata) - Hatchback,"Mobil bekas Honda, Jazz keluaran tahun 2021, warna Merah bata, tipe bodi Hatchback, dengan jarak tempuh 93551 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 257753912.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Jazz,Hatchback,Manual,2021,Merah bata,93551,1.5L 4-Cyl,257753912,False,2024-08-08 11:02:36,2024-01-03 22:45:35,Active,https://www.honda-indonesia.com/assets/img/cars/jazz/main/overview-main.jpg
7d7989fe-54cf-4e58-9cfd-3ca35ee123fa,fa50e277-bca4-4ac4-ba30-7cc2819552b9,Dijual Daihatsu Xenia 2013 Manual (Putih) - Hatchback,"Mobil bekas Daihatsu, Xenia keluaran tahun 2013, warna Putih, tipe bodi Hatchback, dengan jarak tempuh 156771 km, transmisi Manual, mesin 1.3L 4-Cyl. Harga Rp 416903238.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,Hatchback,Manual,2013,Putih,156771,1.3L 4-Cyl,416903238,False,2024-05-10 14:16:29,2024-03-12 19:46:49,Expired,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
8f1ce7d7-03f8-4b84-b73a-f8e6be022d48,41f55481-971b-451f-bf59-2ff50014bc58,Dijual Daihatsu Terios 2010 Automatic (Hijau muda) - Hatchback,"Mobil bekas Daihatsu, Terios keluaran tahun 2010, warna Hijau muda, tipe bodi Hatchback, dengan jarak tempuh 220041 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 274290959.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Terios,Hatchback,Automatic,2010,Hijau muda,220041,1.5L 4-Cyl,274290959,True,2024-10-17 05:35:05,2024-01-12 01:57:18,Sold,https://www.daihatsu.co.id/uploads/images/model-terios.jpg
300e8f7b-5ecd-4638-8eac-db63025b650b,4fc65401-08e3-48c0-b5de-931aac145e36,Dijual Toyota Avanza 2022 Manual (Abu-abu) - SUV,"Mobil bekas Toyota, Avanza keluaran tahun 2022, warna Abu-abu, tipe bodi SUV, dengan jarak tempuh 24088 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 470292041.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Avanza,SUV,Manual,2022,Abu-abu,24088,1.5L 4-Cyl,470292041,False,2024-05-12 06:03:04,2024-10-04 03:43:20,Expired,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Avanza.jpg
c99e768c-7cab-4585-9d3d-3cc770ad3363,c43cd101-80ac-41da-a486-ce3be2396172,Dijual Toyota Fortuner 2012 Manual (Perak) - SUV,"Mobil bekas Toyota, Fortuner keluaran tahun 2012, warna Perak, tipe bodi SUV, dengan jarak tempuh 202796 km, transmisi Manual, mesin 2.7L 4-Cyl. Harga Rp 171888723.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Fortuner,SUV,Manual,2012,Perak,202796,2.7L 4-Cyl,171888723,False,2024-06-07 02:41:22,2024-08-31 21:53:34,Expired,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Fortuner.jpg
4f443db3-1a8f-4142-a7ca-b7b7dcf1a3e1,55bd536e-26d6-4e68-8545-40ac9616b728,Dijual Honda Brio 2012 Automatic (Putih) - MPV,"Mobil bekas Honda, Brio keluaran tahun 2012, warna Putih, tipe bodi MPV, dengan jarak tempuh 162559 km, transmisi Automatic, mesin 1.2L 4-Cyl. Harga Rp 490452911.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Brio,MPV,Automatic,2012,Putih,162559,1.2L 4-Cyl,490452911,False,2024-08-07 13:20:00,2024-02-24 14:03:05,Sold,https://www.honda-indonesia.com/assets/img/cars/brio/main/overview-main.jpg
a1e1aa00-7701-491e-a892-1c848595094a,9c12437f-82b9-40a6-b059-2e214924f993,Dijual BMW X1 2023 Automatic (Biru muda) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2023, warna Biru muda, tipe bodi Sedan, dengan jarak tempuh 31516 km, transmisi Automatic, mesin 2.0L 4-Cyl Turbo. Harga Rp 322025035.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Automatic,2023,Biru muda,31516,2.0L 4-Cyl Turbo,322025035,True,2024-01-15 09:24:51,2024-10-22 17:08:31,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
f25473e7-14c5-40b9-986d-ad7998b336b0,527bc66d-93b3-4f50-b843-13042d9a19cc,Dijual Toyota Avanza 2020 Manual (Ungu tua) - Hatchback,"Mobil bekas Toyota, Avanza keluaran tahun 2020, warna Ungu tua, tipe bodi Hatchback, dengan jarak tempuh 60036 km, transmisi Manual, mesin 1.3L 4-Cyl. Harga Rp 472542046.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Avanza,Hatchback,Manual,2020,Ungu tua,60036,1.3L 4-Cyl,472542046,False,2024-09-13 16:12:33,2024-01-19 22:36:40,Active,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Avanza.jpg
afae5549-8514-4315-be8b-72b27546de6b,acf38b1d-33a6-4fbb-bb43-7fcdb3921ecf,Dijual BMW X1 2017 Manual (Magenta) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2017, warna Magenta, tipe bodi Sedan, dengan jarak tempuh 130453 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 366868644.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Manual,2017,Magenta,130453,2.0L 4-Cyl Turbo,366868644,False,2024-07-29 14:25:59,2024-11-14 21:58:06,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
ce61642d-0eed-4f0b-ae03-78c5156d15fb,56e647aa-3eb4-4204-a3a3-6d04aed54c63,Dijual Toyota Fortuner 2019 Manual (Hitam) - Hatchback,"Mobil bekas Toyota, Fortuner keluaran tahun 2019, warna Hitam, tipe bodi Hatchback, dengan jarak tempuh 53797 km, transmisi Manual, mesin 2.7L 4-Cyl. Harga Rp 313249857.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Fortuner,Hatchback,Manual,2019,Hitam,53797,2.7L 4-Cyl,313249857,True,2024-04-06 09:22:36,2024-05-30 20:39:44,Expired,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Fortuner.jpg
e971d209-185b-4578-b9be-cf786cc22bc2,ec8b2539-33a8-46cb-bc19-76199efc883f,Dijual BMW 3 Series 2013 Manual (Hijau muda) - Sedan,"Mobil bekas BMW, 3 Series keluaran tahun 2013, warna Hijau muda, tipe bodi Sedan, dengan jarak tempuh 224297 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 291022129.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,Sedan,Manual,2013,Hijau muda,224297,2.0L 4-Cyl Turbo,291022129,False,2024-10-14 21:22:36,2024-09-23 18:50:51,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
7fe43430-c46e-4207-89f6-14a58d7258c5,3d43a573-a127-4962-9aad-8dcb02b2d857,Dijual Suzuki Jimny 2013 Automatic (Biru) - SUV,"Mobil bekas Suzuki, Jimny keluaran tahun 2013, warna Biru, tipe bodi SUV, dengan jarak tempuh 199441 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 136495999.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Jimny,SUV,Automatic,2013,Biru,199441,1.5L 4-Cyl,136495999,True,2024-03-03 01:07:11,2024-02-26 00:12:00,Active,https://www.suzuki.co.id/media/cars/jimny/jimny-exterior.jpg
0b41710a-86ac-450f-aa08-e5b3266ed123,f7af9e01-a75f-4dd2-8656-f4f2ec8a87ee,Dijual BMW X1 2021 Manual (Zaitun) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2021, warna Zaitun, tipe bodi Sedan, dengan jarak tempuh 73808 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 118832456.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Manual,2021,Zaitun,73808,2.0L 4-Cyl Turbo,118832456,True,2024-08-18 03:41:28,2024-07-08 18:27:01,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
19a8375c-ee79-4a47-9201-abaea5cd9cf6,635d2adb-f725-4fc6-acd5-02da1a6664f1,Dijual Mercedes-Benz E-Class 2020 Automatic (Magenta) - Sedan,"Mobil bekas Mercedes-Benz, E-Class keluaran tahun 2020, warna Magenta, tipe bodi Sedan, dengan jarak tempuh 77160 km, transmisi Automatic, mesin 3.0L 6-Cyl Turbo. Harga Rp 298165137.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,E-Class,Sedan,Automatic,2020,Magenta,77160,3.0L 6-Cyl Turbo,298165137,False,2024-03-21 01:57:56,2024-03-08 15:05:58,Active,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/e-class/e-class-sedan-hero.png
0e420136-2918-45c7-8fd1-ff5107b237d1,43df9ff1-f714-463c-9ef2-57ac8dcda540,Dijual Mercedes-Benz C-Class 2014 Manual (Biru dongker) - Sedan,"Mobil bekas Mercedes-Benz, C-Class keluaran tahun 2014, warna Biru dongker, tipe bodi Sedan, dengan jarak tempuh 107241 km, transmisi Manual, mesin 1.5L Turbo. Harga Rp 156581895.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,C-Class,Sedan,Manual,2014,Biru dongker,107241,1.5L Turbo,156581895,False,2024-05-18 23:07:10,2024-03-25 22:33:38,Expired,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/c-class/c-class-sedan-hero.png
92cea97c-3d48-409d-8f80-d0b1aedddd83,7ea6e7d5-d9c5-4012-b189-6041565d4eca,Dijual Mercedes-Benz E-Class 2015 Manual (Hijau) - Sedan,"Mobil bekas Mercedes-Benz, E-Class keluaran tahun 2015, warna Hijau, tipe bodi Sedan, dengan jarak tempuh 105722 km, transmisi Manual, mesin 3.0L 6-Cyl Turbo. Harga Rp 495056418.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,E-Class,Sedan,Manual,2015,Hijau,105722,3.0L 6-Cyl Turbo,495056418,True,2024-01-26 05:34:22,2024-02-23 16:27:20,Expired,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/e-class/e-class-sedan-hero.png
74c87172-492a-4f90-85dc-5479a3e9dc51,b4086c25-c23f-4f3a-a6d7-421507d87507,Dijual Mercedes-Benz C-Class 2021 Automatic (Ungu tua) - Sedan,"Mobil bekas Mercedes-Benz, C-Class keluaran tahun 2021, warna Ungu tua, tipe bodi Sedan, dengan jarak tempuh 78264 km, transmisi Automatic, mesin 2.0L Turbo. Harga Rp 201042089.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,C-Class,Sedan,Automatic,2021,Ungu tua,78264,2.0L Turbo,201042089,True,2024-06-04 11:30:39,2024-09-19 17:27:11,Expired,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/c-class/c-class-sedan-hero.png
74e1169f-b461-48d2-92a7-2e3f488a0946,90217a3f-f6ba-4b9f-90d7-b96c12e942ef,Dijual Nissan March 2013 Automatic (Perak) - MPV,"Mobil bekas Nissan, March keluaran tahun 2013, warna Perak, tipe bodi MPV, dengan jarak tempuh 178012 km, transmisi Automatic, mesin 1.2L 4-Cyl. Harga Rp 283758097.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,March,MPV,Automatic,2013,Perak,178012,1.2L 4-Cyl,283758097,True,2024-10-09 06:23:35,2024-08-20 19:10:17,Sold,https://example.com/placeholder.jpg
e2294fbd-8443-4780-bcd9-34cc565c5d6d,c275786a-ff50-4fe5-8d56-b30587aa6c8c,Dijual Nissan X-Trail 2010 Automatic (Abu-abu) - Hatchback,"Mobil bekas Nissan, X-Trail keluaran tahun 2010, warna Abu-abu, tipe bodi Hatchback, dengan jarak tempuh 244146 km, transmisi Automatic, mesin 2.0L 4-Cyl. Harga Rp 465648398.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,X-Trail,Hatchback,Automatic,2010,Abu-abu,244146,2.0L 4-Cyl,465648398,False,2024-01-21 23:21:23,2024-11-21 16:33:36,Expired,https://example.com/placeholder.jpg
bded09e6-10bb-41d1-aad8-4a650a0692b7,a28233d0-4012-42ce-9643-d0899728f0d9,Dijual Mercedes-Benz E-Class 2016 Automatic (Jingga) - Sedan,"Mobil bekas Mercedes-Benz, E-Class keluaran tahun 2016, warna Jingga, tipe bodi Sedan, dengan jarak tempuh 129977 km, transmisi Automatic, mesin 2.0L Turbo. Harga Rp 454797357.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,E-Class,Sedan,Automatic,2016,Jingga,129977,2.0L Turbo,454797357,False,2024-06-07 15:29:46,2024-09-30 19:12:59,Expired,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/e-class/e-class-sedan-hero.png
ef6faee2-45d8-4426-9bb3-b981cfc1516c,e6e0626d-0fc0-443f-8f6d-02d74f9eace1,Dijual Suzuki Karimun Wagon R 2021 Automatic (Merah) - SUV,"Mobil bekas Suzuki, Karimun Wagon R keluaran tahun 2021, warna Merah, tipe bodi SUV, dengan jarak tempuh 65814 km, transmisi Automatic, mesin 1.0L 3-Cyl. Harga Rp 276440748.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Karimun Wagon R,SUV,Automatic,2021,Merah,65814,1.0L 3-Cyl,276440748,False,2024-05-17 11:27:54,2024-11-06 07:27:39,Sold,https://www.suzuki.co.id/media/cars/karimun-wagon-r/karimun-wagon-r-exterior.jpg
2c030c21-a377-43ac-85db-c5d17a3da744,293c1b3b-1e84-4421-b623-302c7904b2ab,Dijual BMW X1 2019 Automatic (Biru) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2019, warna Biru, tipe bodi Sedan, dengan jarak tempuh 94865 km, transmisi Automatic, mesin 2.0L 4-Cyl Turbo. Harga Rp 294057489.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Automatic,2019,Biru,94865,2.0L 4-Cyl Turbo,294057489,False,2024-05-21 12:10:01,2024-07-07 06:57:49,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
9ab42f9e-67a4-4025-9bcc-7ae79ed2df61,e6e0626d-0fc0-443f-8f6d-02d74f9eace1,Dijual Honda Brio 2015 Automatic (Nila) - MPV,"Mobil bekas Honda, Brio keluaran tahun 2015, warna Nila, tipe bodi MPV, dengan jarak tempuh 125991 km, transmisi Automatic, mesin 1.2L 4-Cyl. Harga Rp 284804510.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Brio,MPV,Automatic,2015,Nila,125991,1.2L 4-Cyl,284804510,True,2024-05-06 14:30:42,2024-07-14 14:00:21,Active,https://www.honda-indonesia.com/assets/img/cars/brio/main/overview-main.jpg
